sku,name,price,inventory,image_urls
16874,Flower Printed Quilted Dress,13.25,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276079787665972-IMG_2023_08_05_1710.jpg?v=1696456822, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276079795016290-IMG_2023_08_05_1714.jpg?v=1696456828, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296872249327974-1759.jpg?v=1696456834"
16879,Pyjama Set,9.09,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276081275048763-011A3936.jpg?v=1696606750, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276081279429182-011A3937.jpg?v=1696606778, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276081287559610-011A3939_1.jpg?v=1696606778, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276081303664645-011A3941_1.jpg?v=1696606778, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276081296476926-011A3940_1.jpg?v=1696606778"
16881,2-Piece Set,14.9,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247545151259240-011A3359.jpg?v=1696606421, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247545157509241-011A3360.jpg?v=1696606424, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247545165321778-011A3362.jpg?v=1696606429, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247545172196826-011A3363.jpg?v=1696606434, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247545175634301-011A3364.jpg?v=1696606437"
16883,Sweat Shirt,9.86,6,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276082062969497-IMG_2023_08_01_1693.jpg?v=1696456625, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276082055300628-IMG_2023_08_01_1692.jpg?v=1696456631, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296947281228916-1305.jpg?v=1696456637"
16884,Sweat Pants,9.09,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276082790702585-IMG_2023_08_01_1687.jpg?v=1696606983, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276082784603112-IMG_2023_08_01_1686.jpg?v=1696606986, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296949326420182-1305.jpg?v=1696606990"
16886,Sweat Pants,9.86,7,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285689817522195-16886.jpg?v=1696607936, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285689811876938-011A3220.jpg?v=1696607942, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296954969111987-2247.jpg?v=1696607948"
16887,Sweat Shirt,9.86,6,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638301999586454791-_11A2579.jpg?v=1696456599, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638301999597708223-_11A2580.jpg?v=1696456605"
16888,Printed Hooded Sweatshirt,13.25,6,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276083737001582-IMG_2023_08_01_1603.jpg?v=1696607496, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276083740444563-IMG_2023_08_01_1606.jpg?v=1696607496, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296935176420931-0195.jpg?v=1696607496, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296935185176457-0261.jpg?v=1696607492"
16889,Flower Printed Leggings,6.57,7,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638270171605076897-16889.jpg?v=1696456780, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638270171606483298-IMG_2023_08_01_1609.jpg?v=1696456786, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296934044681043-0226.jpg?v=1696456794, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296934035629023-0195.jpg?v=1696456799"
16900,Sweat Shirt,12.43,7,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302003714415158-_11A2441.jpg?v=1696606890, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302003717081649-_11A2443.jpg?v=1696606894"
16904,Flower Printed Sweatshirt,11.55,6,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276084497099180-IMG_2023_08_05_1718.jpg?v=1696456887, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276084507260394-IMG_2023_08_05_1721.jpg?v=1696456893, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296948727554235-2287.jpg?v=1696456899"
16905,Flower Printed Sweatpants,9.86,6,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638267545254627451-IMG_2023_07_28_1419.jpg?v=1696456855, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638267545260890039-IMG_2023_07_28_1423.jpg?v=1696456862, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296970913001380-2287.jpg?v=1696456867"
16920,Sweat Shirt,9.86,5,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638267541618601497-IMG_2023_07_28_1498.jpg?v=1696606930, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638267541627055909-IMG_2023_07_28_1501.jpg?v=1696606934, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296937868525158-1242.jpg?v=1696606938, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296937918255103-1239.jpg?v=1696606941"
16921,Sweat Pants,9.09,5,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638267545756013621-IMG_2023_07_28_1455.jpg?v=1696456485, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638267545762429976-IMG_2023_07_28_1459.jpg?v=1696456490, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296938197465480-1239.jpg?v=1696456499"
16931,Sweat Shirt,11.55,7,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638267543015198156-IMG_2023_07_28_1451.jpg?v=1696606960, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638267543021452805-IMG_2023_07_28_1453.jpg?v=1696606964"
16933,Bowtie Sweatshirt,11.55,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302004879987556-IMG_2023_08_01_1587.jpg?v=1696605594, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302004874044078-IMG_2023_08_01_1590.jpg?v=1696605598"
16937,Sweat Shirt,11.56,6,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638315077457475046-_11A2566.jpg?v=1696456656, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638315077461542817-_11A2569.jpg?v=1696456662"
16949,Sweat Shirt,13.25,7,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302001070441782-_11A2445.jpg?v=1696606908, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302001071696798-_11A2447.jpg?v=1696606913"
16961,Dress,13.25,6,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276102372818364-011A3574.jpg?v=1696607040, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276102377819261-011A3576.jpg?v=1696607045"
16963,Pyjama Set,13.25,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276085196958873-011A3971_1.jpg?v=1696606718, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276085203697071-011A3973_1.jpg?v=1696606721, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276085211516255-011A3974_1.jpg?v=1696606724, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276085218714664-011A3975_1.jpg?v=1696606728, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276085226528240-011A3977_1.jpg?v=1696606732"
16966,Plush Sweatpants,6.58,6,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638309027161143928-16966.jpg?v=1696457282, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638309027155670190-IMG_2023_07_28_1527.jpg?v=1696457289"
16967,Printed Pyjama Set,13.25,5,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276086060484266-011A3921_1.jpg?v=1696607623, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276086062990719-011A3922_1.jpg?v=1696607628, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276086069396403-011A3924.jpg?v=1696607631, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276086075339632-011A3925.jpg?v=1696607636, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276086081278229-011A3928_1.jpg?v=1696607641"
16976,Printed Pyjama Set,13.25,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276090159298264-011A3914.jpg?v=1696607569, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276090168684000-011A3916_1.jpg?v=1696607581, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276090175262252-011A3918_1.jpg?v=1696607585, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276090181202521-011A3919_1.jpg?v=1696607590"
16991,Bowtie Bodysuit Shirt,14.08,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/C69504A2-1D1B-4251-87E3-435AE125676B.jpg?v=1697187244, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/BD719219-99B3-4E16-936F-A6116E724DAB.jpg?v=1697187244"
16992,Bowtie Bodysuit Shirt,14.08,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638322057353889181-DSC_1669.jpg?v=1696605561, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638322057358424538-DSC_1671.jpg?v=1696605565"
17000,2-Piece Set,14.07,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276102937005061-011A3594.jpg?v=1696606276, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276102944518650-011A3595.jpg?v=1696606282, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276102952798449-011A3598.jpg?v=1696606287, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276102960459695-011A3599.jpg?v=1696606291, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276102967804077-011A3600.jpg?v=1696606293"
17002,Striped Sweatshirt,11.56,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638315083437110953-IMG_2023_08_05_1768.jpg?v=1696456226, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638315083430495002-IMG_2023_08_05_1767.jpg?v=1696456232"
17006,2-Piece Set,13.25,2,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302003052246627-IMG_2023_08_08_1891.jpg?v=1696605976, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302003048960485-IMG_2023_08_08_1890.jpg?v=1696605982, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302003042396520-IMG_2023_08_08_1889.jpg?v=1696605986, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302003065699668-IMG_2023_08_08_1888.jpg?v=1696605989, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302003059751299-IMG_2023_08_08_1894.jpg?v=1696605995"
17013,2-Piece Set,11.55,2,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276103569426368-IMG_2023_07_18_1228.jpg?v=1696606312, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276103565045438-IMG_2023_07_18_1227.jpg?v=1696606317, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276103556749099-IMG_2023_07_18_1226.jpg?v=1696606322, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276103549087488-IMG_2023_07_18_1225.jpg?v=1696606326, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276103542521910-IMG_2023_07_18_1224.jpg?v=1696606329"
17015,2-Piece Set,13.25,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285692659127790-17015.jpg?v=1696606045, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296868555410515-1040.jpg?v=1696606049, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285692664915364-011A3180.jpg?v=1696606053, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285692671332667-011A3182.jpg?v=1696606056, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285692677825559-011A3184.jpg?v=1696606061, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285692683920782-011A3185.jpg?v=1696606066"
17016,2-Piece Set,14.9,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285691450519615-IMG_2023_08_01_1615.jpg?v=1696606013, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285691444360561-IMG_2023_08_01_1614.jpg?v=1696606017, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285691424848759-IMG_2023_08_01_1617.jpg?v=1696606022, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285691432972972-IMG_2023_08_01_1622.jpg?v=1696606026, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285691428942859-IMG_2023_08_01_1621.jpg?v=1696606032"
17020,2-Piece Set,14.07,2,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302008152303815-17020.jpg?v=1696606198, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302008157933701-011A3014.jpg?v=1696606200, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302008164184853-011A3015.jpg?v=1696606205, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302008170279494-011A3016.jpg?v=1696606209, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302008176539420-011A3017.jpg?v=1696606215"
17022,3-Piece Set,27.38,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638283962039411552-IMG_2023_08_15_2032.jpg?v=1696875605, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296861333801770-1198.jpg?v=1696875605, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638283962007823687-IMG_2023_08_15_2019.jpg?v=1696597269, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638283962003912504-IMG_2023_08_15_2018.jpg?v=1696597278, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638283962014544490-IMG_2023_08_15_2022.jpg?v=1696597282, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638283962020648984-IMG_2023_08_15_2024.jpg?v=1696597289, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638283962026900873-IMG_2023_08_15_2026.jpg?v=1696597295, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638283962033156270-IMG_2023_08_15_2029.jpg?v=1696597301"
17035,Hooded Plaid Shirt,16.43,5,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638309043104716426-IMG_2023_07_21_1312.jpg?v=1696457029, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638309043110502858-IMG_2023_07_21_1318.jpg?v=1696457040"
17037,Plaid Coat,21.08,6,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302008981001697-011A3949_1.jpg?v=1696457254, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302008987412864-011A3950_1.jpg?v=1696457260"
17054,Printed Pyjama Set,13.25,6,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285700336049320-IMG_2023_07_25_1381.jpg?v=1696607522, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285700338080554-IMG_2023_07_25_1384.jpg?v=1696607526, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285700344022805-IMG_2023_07_25_1386.jpg?v=1696607533, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285700349573960-IMG_2023_07_25_1388.jpg?v=1696607539"
17062,Hooded Shirt,21.08,7,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276104323793230-IMG_2023_07_18_1264.jpg?v=1696457066, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276104330518076-IMG_2023_07_18_1269.jpg?v=1696457072, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296954135233562-0052.jpg?v=1696457083, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296954123351549-0043.jpg?v=1696457087, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296954143370307-0076.jpg?v=1696457094"
17071,Sweat Shirt,11.55,6,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302038959921721-17071.jpg?v=1696456540, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302038953507637-011A2953.jpg?v=1696456546"
17072,Striped Sweatshirt,13.25,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638309021530653318-IMG_2023_08_05_1734.jpg?v=1696456252, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638309021536586238-IMG_2023_08_05_1737.jpg?v=1696456262"
17074,Sweatpants,11.56,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638315082351533567-17074.jpg?v=1696456203, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638315082350434660-011A3555.jpg?v=1696456209"
17077,Sweat Shirt,11.55,7,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302011146630028-011A3376.jpg?v=1696456516, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302011153037240-011A3377.jpg?v=1696456522"
17118,Sweat Shirt,11.55,7,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285642837850607-IMG_2023_08_01_1575.jpg?v=1696456570, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285642844270371-IMG_2023_08_01_1578.jpg?v=1696456576"
17120,Teddy Bear Printed Sweatshirt,9.86,5,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638267549299027753-IMG_2023_07_28_1462.jpg?v=1696456128, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638267549305909436-IMG_2023_07_28_1465.jpg?v=1696456130, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296876100964116-0754.jpg?v=1696456130"
17121,Teddy Bear Printed Sweatpants,9.86,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638267547858311796-IMG_2023_07_28_1467.jpg?v=1696456155, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638267547865231436-IMG_2023_07_28_1469.jpg?v=1696456160, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296875794350537-0789.jpg?v=1696456171"
17132,Pyjama Set,9.09,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302040143539215-011A3930_2.jpg?v=1696606658, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302040144949841-011A3931_2.jpg?v=1696606663, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302040150589932-011A3932_1.jpg?v=1696606667, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302040156225562-011A3933_1.jpg?v=1696606671, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302040161856795-011A3934_1.jpg?v=1696606675"
17135,5-Piece New Born Set,16.65,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638211277493128664-tak_C4_B1m.jpg?v=1696607778, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638211277499535048-_11A2503.jpg?v=1696607781, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638211277505785000-_11A2505.jpg?v=1696607787, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638211277512660001-_11A2506.jpg?v=1696607789, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638211277520030655-_11A2507.jpg?v=1696607793, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638211277526645198-_11A2508.jpg?v=1696607802, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638211277533832748-_11A2533.jpg?v=1696607805, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638211277541495429-_11A2534.jpg?v=1696607810, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638211277547901555-DSC_2081.jpg?v=1696607814"
17137,Printed Cardigan Set,11.06,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/baskili-hirkali-takim-17137-e7-a97.jpg?v=1696608658, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/baskili-hirkali-takim-17137-d055bd.jpg?v=1696608680, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/baskili-hirkali-takim-17137-13f-c6.jpg?v=1696608680, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/baskili-hirkali-takim-17137-d3db-9.jpg?v=1696608680, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/baskili-hirkali-takim-17137--49e3.jpg?v=1696608680"
17138,Striped Embroidered 10-Pieces Set,41.51,0,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393086971434-tak_C4_B1m.jpg?v=1696456366, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231392992737679-011A3054.jpg?v=1696456372, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393001175177-011A3055.jpg?v=1696456381, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393010721429-011A3056.jpg?v=1696456387, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393019783862-011A3057.jpg?v=1696456395, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393028690257-011A3058.jpg?v=1696456401, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393036346405-011A3059.jpg?v=1696456408, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393042440161-011A3060.jpg?v=1696456414, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393049002611-011A3069.jpg?v=1696456420, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393056658937-011A3094.jpg?v=1696456427, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393063846407-beyaz_MENDIL_DSC_0170.jpg?v=1696456433, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393066502698-_C3_A7izgili_20eldiven.jpg?v=1696456438, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393073065115-DSC_2081.jpg?v=1696456443, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638231393079002703-lacivert_20mamal_C4_B1k.jpg?v=1696456450"
17201,2-Piece New Born Set,10.57,0,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297059371051428-011A4349_1.jpg?v=1696607194, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297059347742309-011A4350_1.jpg?v=1696607198, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297059353527164-011A4352_1.jpg?v=1696607202, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297059359475119-011A4353_1.jpg?v=1696607206, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297059365260092-011A4354_1.jpg?v=1696607210"
17208,2-Piece New Born Set,10.57,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247548889417244-011A3321.jpg?v=1696607266, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247548895524403-011A3322.jpg?v=1696607266, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247548902243050-011A3323.jpg?v=1696607266, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247548895524403-011A3322_d1741905-2bc5-4ea6-99aa-a82969505570.jpg?v=1696607274, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247548915381458-011A3327.jpg?v=1696607281"
17224,Pyjama Set,13.25,6,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638283978366541384-IMG_2023_08_22_2243.jpg?v=1696607715, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638283978360910463-IMG_2023_08_22_2242.jpg?v=1696607719, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638283978359498834-IMG_2023_08_22_2241.jpg?v=1696607725, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638283978372327538-IMG_2023_08_22_2247.jpg?v=1696607731, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638283978378736349-IMG_2023_08_22_2248.jpg?v=1696607734"
17225,Pyjama Set,13.25,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285683378336367-17225.jpg?v=1696607899, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285683379586343-011A3495.jpg?v=1696607903, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285683380996296-011A3497.jpg?v=1696607908, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285683386635396-011A3499.jpg?v=1696607912, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285683392739610-011A3500.jpg?v=1696607915"
17355,3-Piece Socks Set,3.94,5,https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285702403698857-17355.jpg?v=1696597322
17356,3-Piece Socks Set,3.94,3,https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285701661271913-17356.jpg?v=1696597338
13583-blue,Premature Set of 4,15.86,0,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/13583--premature-4lu-tulum-ef1-46.jpg?v=1696449166, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/13583--premature-4lu-tulum-ef6f11.jpg?v=1696449168, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/13583--premature-4lu-tulum-ba6914.jpg?v=1696449172, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/13583--premature-4lu-tulum-15-957.jpg?v=1696449176, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637303248393445899-corap_48fb3c47-6f00-49e6-a44d-205a6f0b9549.jpg?v=1696449179"
13583-striped,Premature Set of 4,15.86,2,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637303248278159254-13583.jpg?v=1696449105, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637303248323771911-DSC_7262.jpg?v=1696449106, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637303248371034604-sapka.jpg?v=1696449108, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637303248393445899-corap.jpg?v=1696449111"
13584-blue,Premature Set of 5 (Blue),17.05,2,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637606414744970461-13584_BESLI_SSP_110copy.jpg?v=1696449480, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637606414761483068-SSP_106copy.jpg?v=1696449483, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637606414772744556-SSP_112copy.jpg?v=1696449486, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637606414778213331-SSP_114copy.jpg?v=1696449495, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637606414783682276-SSP_116copy.jpg?v=1696449498, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637606414745439189-BEYAZ_ic_zibincopy.jpg?v=1696449505, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637606414750839889-c_gorap.jpg?v=1696449508, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637606414755997598-s_gapkacopy.jpg?v=1696449510"
13584-striped,Premature Set of 5 (Striped),17.05,1,https://cdn.shopify.com/s/files/1/0741/5830/9667/files/13584-00.jpg?v=1696449578
7530-pink,Bolero (Pink),3.6,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637390648695621013-DSC_8861.jpg?v=1696442003, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/637390648696871145-DSC_8862.jpg?v=1696442011"
7530-yellow,Bolero (Yellow),3.6,5,https://cdn.shopify.com/s/files/1/0741/5830/9667/files/87648c47-64d9-4489-a581-3dee06735bc0.jpg?v=1696442026
